Name,X,Y,Target,Layer,Sublayer,row,column,GlobalNode,ActiveNode,Weight,Group,Layer2,Minimum,Maximum,Component,Type,Layer_Elevation,Time
MW-5,2279892.876875,10435512.990147,6609.670000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,76125.000000
MW-5,2279892.876875,10435512.990147,6570.920000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,76961.000000
MW-5,2279892.876875,10435512.990147,6573.710000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,77235.000000
MW-5,2279892.876875,10435512.990147,6577.670000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,77601.000000
MW-5,2279892.876875,10435512.990147,6580.870000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,77958.000000
MW-5,2279892.876875,10435512.990147,6583.670000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,78358.000000
MW-5,2279892.876875,10435512.990147,6586.260000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,78681.000000
MW-5,2279892.876875,10435512.990147,6587.810000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,78987.000000
MW-5,2279892.876875,10435512.990147,6591.030000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,79405.000000
MW-5,2279892.876875,10435512.990147,6591.810000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,79807.000000
MW-5,2279892.876875,10435512.990147,6591.710000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,80188.000000
MW-5,2279892.876875,10435512.990147,6591.520000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,80518.000000
MW-5,2279892.876875,10435512.990147,6590.990000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,80859.000000
MW-5,2279892.876875,10435512.990147,6590.540000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,81279.000000
MW-5,2279892.876875,10435512.990147,6589.750000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,81639.000000
MW-5,2279892.876875,10435512.990147,6590.820000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,81995.000000
MW-5,2279892.876875,10435512.990147,6590.320000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,82341.000000
MW-5,2279892.876875,10435512.990147,6590.200000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,82669.000000
MW-5,2279892.876875,10435512.990147,6591.340000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,83043.000000
MW-5,2279892.876875,10435512.990147,6590.500000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,83462.000000
MW-5,2279892.876875,10435512.990147,6589.160000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,83803.000000
MW-5,2279892.876875,10435512.990147,6589.440000,8,1,234,112,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6555.363000,84194.000000
OW-UT-9,2276924.222722,10433474.251050,6582.220000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,77402.000000
OW-UT-9,2276924.222722,10433474.251050,6582.100000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,77481.000000
OW-UT-9,2276924.222722,10433474.251050,6581.250000,10,1,228,77,1,1,1.000000,1,0,0.000000,0.000000,1,Head,6573.477500,80531.000000
