obsnme,obsval,weight,obgnme,extra
ucon_usecol:kper:015_name:h-63_k:11_j:253_k:63,0.0031222464,1.0,obgnme,
ucon_usecol:kper:016_name:h-63_k:11_j:253_k:63,0.0052620526,1.0,obgnme,
ucon_usecol:kper:017_name:h-63_k:11_j:253_k:63,0.01491702,1.0,obgnme,
ucon_usecol:kper:018_name:h-63_k:11_j:253_k:63,0.052563928,1.0,obgnme,
ucon_usecol:kper:019_name:h-63_k:11_j:253_k:63,0.031744447,1.0,obgnme,
ucon_usecol:kper:020_name:h-63_k:11_j:253_k:63,0.015153058,1.0,obgnme,
ucon_usecol:kper:021_name:h-63_k:11_j:253_k:63,0.007203107,1.0,obgnme,
ucon_usecol:kper:022_name:h-63_k:11_j:253_k:63,0.00669628,1.0,obgnme,
ucon_usecol:kper:023_name:h-63_k:11_j:253_k:63,0.00622714,1.0,obgnme,
ucon_usecol:kper:024_name:h-63_k:11_j:253_k:63,0.005791657,1.0,obgnme,
ucon_usecol:kper:025_name:h-63_k:11_j:253_k:63,0.0053898892,1.0,obgnme,
ucon_usecol:kper:026_name:h-63_k:11_j:253_k:63,0.0050196843,1.0,obgnme,
ucon_usecol:kper:027_name:h-63_k:11_j:253_k:63,0.004678274,1.0,obgnme,
ucon_usecol:kper:028_name:h-63_k:11_j:253_k:63,0.004361848,1.0,obgnme,
ucon_usecol:kper:029_name:h-63_k:11_j:253_k:63,0.0040703802,1.0,obgnme,
ucon_usecol:kper:030_name:h-63_k:11_j:253_k:63,0.0038011738,1.0,obgnme,
ucon_usecol:kper:031_name:h-63_k:11_j:253_k:63,0.0035502,1.0,obgnme,
ucon_usecol:kper:032_name:h-63_k:11_j:253_k:63,0.003317935,1.0,obgnme,
ucon_usecol:kper:033_name:h-63_k:11_j:253_k:63,0.0031026532,1.0,obgnme,
ucon_usecol:kper:034_name:h-63_k:11_j:253_k:63,0.0029033357,1.0,obgnme,
ucon_usecol:kper:035_name:h-63_k:11_j:253_k:63,0.0027186247,1.0,obgnme,
ucon_usecol:kper:036_name:h-63_k:11_j:253_k:63,0.0025462497,1.0,obgnme,
ucon_usecol:kper:037_name:h-63_k:11_j:253_k:63,0.002386602,1.0,obgnme,
ucon_usecol:kper:038_name:h-63_k:11_j:253_k:63,0.0022378508,1.0,obgnme,
ucon_usecol:kper:039_name:h-63_k:11_j:253_k:63,0.002099745,1.0,obgnme,
ucon_usecol:kper:040_name:h-63_k:11_j:253_k:63,0.0019710131,1.0,obgnme,
ucon_usecol:kper:041_name:h-63_k:11_j:253_k:63,0.0018509942,1.0,obgnme,
ucon_usecol:kper:042_name:h-63_k:11_j:253_k:63,0.0017391328,1.0,obgnme,
ucon_usecol:kper:043_name:h-63_k:11_j:253_k:63,0.0016343578,1.0,obgnme,
ucon_usecol:kper:044_name:h-63_k:11_j:253_k:63,0.001536457,1.0,obgnme,
ucon_usecol:kper:045_name:h-63_k:11_j:253_k:63,0.0014450918,1.0,obgnme,
ucon_usecol:kper:046_name:h-63_k:11_j:253_k:63,0.0013597409,1.0,obgnme,
ucon_usecol:kper:047_name:h-63_k:11_j:253_k:63,0.001279786,1.0,obgnme,
ucon_usecol:kper:048_name:h-63_k:11_j:253_k:63,0.0012044128,1.0,obgnme,
ucon_usecol:kper:049_name:h-63_k:11_j:253_k:63,0.001134024,1.0,obgnme,
ucon_usecol:kper:050_name:h-63_k:11_j:253_k:63,0.001067994,1.0,obgnme,
ucon_usecol:kper:051_name:h-63_k:11_j:253_k:63,0.0010060334,1.0,obgnme,
ucon_usecol:kper:052_name:h-63_k:11_j:253_k:63,0.0009478746,1.0,obgnme,
ucon_usecol:kper:053_name:h-63_k:11_j:253_k:63,0.0008932845,1.0,obgnme,
ucon_usecol:kper:054_name:h-63_k:11_j:253_k:63,0.00084208715,1.0,obgnme,
ucon_usecol:kper:055_name:h-63_k:11_j:253_k:63,0.00079403294,1.0,obgnme,
ucon_usecol:kper:056_name:h-63_k:11_j:253_k:63,0.00074871985,1.0,obgnme,
ucon_usecol:kper:057_name:h-63_k:11_j:253_k:63,0.00070607086,1.0,obgnme,
ucon_usecol:kper:058_name:h-63_k:11_j:253_k:63,0.00066602277,1.0,obgnme,
ucon_usecol:kper:059_name:h-63_k:11_j:253_k:63,0.0006285426,1.0,obgnme,
ucon_usecol:kper:060_name:h-63_k:11_j:253_k:63,0.0005933872,1.0,obgnme,
ucon_usecol:kper:061_name:h-63_k:11_j:253_k:63,0.0005603689,1.0,obgnme,
ucon_usecol:kper:062_name:h-63_k:11_j:253_k:63,0.0005293681,1.0,obgnme,
ucon_usecol:kper:063_name:h-63_k:11_j:253_k:63,0.00050017744,1.0,obgnme,
ucon_usecol:kper:064_name:h-63_k:11_j:253_k:63,0.0004726539,1.0,obgnme,
ucon_usecol:kper:065_name:h-63_k:11_j:253_k:63,0.0004470345,1.0,obgnme,
ucon_usecol:kper:066_name:h-63_k:11_j:253_k:63,0.00042427218,1.0,obgnme,
ucon_usecol:kper:067_name:h-63_k:11_j:253_k:63,0.00040190207,1.0,obgnme,
ucon_usecol:kper:068_name:h-63_k:11_j:253_k:63,0.0003790863,1.0,obgnme,
ucon_usecol:kper:069_name:h-63_k:11_j:253_k:63,0.00035574334,1.0,obgnme,
ucon_usecol:kper:070_name:h-63_k:11_j:253_k:63,0.00033216676,1.0,obgnme,
ucon_usecol:kper:071_name:h-63_k:11_j:253_k:63,0.0003088011,1.0,obgnme,
ucon_usecol:kper:072_name:h-63_k:11_j:253_k:63,0.0002859571,1.0,obgnme,
ucon_usecol:kper:073_name:h-63_k:11_j:253_k:63,0.0002639858,1.0,obgnme,
ucon_usecol:kper:074_name:h-63_k:11_j:253_k:63,0.00024324963,1.0,obgnme,
ucon_usecol:kper:075_name:h-63_k:11_j:253_k:63,0.00022408515,1.0,obgnme,
ucon_usecol:kper:076_name:h-63_k:11_j:253_k:63,0.00020661288,1.0,obgnme,
ucon_usecol:kper:077_name:h-63_k:11_j:253_k:63,0.0001909176,1.0,obgnme,
ucon_usecol:kper:078_name:h-63_k:11_j:253_k:63,0.00017698428,1.0,obgnme,
ucon_usecol:kper:079_name:h-63_k:11_j:253_k:63,0.00016474303,1.0,obgnme,
ucon_usecol:kper:080_name:h-63_k:11_j:253_k:63,0.00015415416,1.0,obgnme,
ucon_usecol:kper:081_name:h-63_k:11_j:253_k:63,0.00014508114,1.0,obgnme,
ucon_usecol:kper:082_name:h-63_k:11_j:253_k:63,9.949404e-05,1.0,obgnme,
ucon_usecol:kper:083_name:h-63_k:11_j:253_k:63,7.084379e-05,1.0,obgnme,
ucon_usecol:kper:084_name:h-63_k:11_j:253_k:63,4.5995737e-05,1.0,obgnme,
ucon_usecol:kper:085_name:h-63_k:11_j:253_k:63,2.9238909e-05,1.0,obgnme,
ucon_usecol:kper:086_name:h-63_k:11_j:253_k:63,1.864484e-05,1.0,obgnme,
ucon_usecol:kper:087_name:h-63_k:11_j:253_k:63,1.192478e-05,1.0,obgnme,
ucon_usecol:kper:088_name:h-63_k:11_j:253_k:63,7.635474e-06,1.0,obgnme,
ucon_usecol:kper:089_name:h-63_k:11_j:253_k:63,4.9157447e-06,1.0,obgnme,
ucon_usecol:kper:090_name:h-63_k:11_j:253_k:63,3.1819422e-06,1.0,obgnme,
ucon_usecol:kper:091_name:h-63_k:11_j:253_k:63,2.069167e-06,1.0,obgnme,
ucon_usecol:kper:000_name:lw-1_k:11_j:203_k:99,2.253521e-32,1.0,obgnme,
ucon_usecol:kper:001_name:lw-1_k:11_j:203_k:99,2.7131312e-29,1.0,obgnme,
ucon_usecol:kper:002_name:lw-1_k:11_j:203_k:99,6.976045e-28,1.0,obgnme,
ucon_usecol:kper:003_name:lw-1_k:11_j:203_k:99,5.5921920000000006e-27,1.0,obgnme,
ucon_usecol:kper:004_name:lw-1_k:11_j:203_k:99,2.6532914e-26,1.0,obgnme,
ucon_usecol:kper:005_name:lw-1_k:11_j:203_k:99,1.0158986e-25,1.0,obgnme,
ucon_usecol:kper:006_name:lw-1_k:11_j:203_k:99,4.1512892999999995e-25,1.0,obgnme,
ucon_usecol:kper:007_name:lw-1_k:11_j:203_k:99,2.1883374e-24,1.0,obgnme,
ucon_usecol:kper:008_name:lw-1_k:11_j:203_k:99,1.3013479e-23,1.0,obgnme,
ucon_usecol:kper:009_name:lw-1_k:11_j:203_k:99,7.2967867e-23,1.0,obgnme,
ucon_usecol:kper:010_name:lw-1_k:11_j:203_k:99,3.6227774e-22,1.0,obgnme,
ucon_usecol:kper:011_name:lw-1_k:11_j:203_k:99,1.5612856000000001e-21,1.0,obgnme,
ucon_usecol:kper:012_name:lw-1_k:11_j:203_k:99,5.9808943000000005e-21,1.0,obgnme,
ucon_usecol:kper:013_name:lw-1_k:11_j:203_k:99,2.0315641e-20,1.0,obgnme,
ucon_usecol:kper:014_name:lw-1_k:11_j:203_k:99,6.248497e-20,1.0,obgnme,
ucon_usecol:kper:015_name:lw-1_k:11_j:203_k:99,1.7568882e-19,1.0,obgnme,
ucon_usecol:kper:016_name:lw-1_k:11_j:203_k:99,4.620111999999999e-19,1.0,obgnme,
ucon_usecol:kper:017_name:lw-1_k:11_j:203_k:99,1.1331219e-18,1.0,obgnme,
ucon_usecol:kper:018_name:lw-1_k:11_j:203_k:99,1.4454176e-15,1.0,obgnme,
ucon_usecol:kper:019_name:lw-1_k:11_j:203_k:99,1.9250066e-13,1.0,obgnme,
ucon_usecol:kper:020_name:lw-1_k:11_j:203_k:99,1.6343713e-11,1.0,obgnme,
ucon_usecol:kper:021_name:lw-1_k:11_j:203_k:99,1.4950804e-09,1.0,obgnme,
ucon_usecol:kper:022_name:lw-1_k:11_j:203_k:99,2.5547615e-09,1.0,obgnme,
ucon_usecol:kper:023_name:lw-1_k:11_j:203_k:99,4.301361e-09,1.0,obgnme,
ucon_usecol:kper:024_name:lw-1_k:11_j:203_k:99,7.085873e-09,1.0,obgnme,
ucon_usecol:kper:025_name:lw-1_k:11_j:203_k:99,1.1681319e-08,1.0,obgnme,
ucon_usecol:kper:026_name:lw-1_k:11_j:203_k:99,1.9356387e-08,1.0,obgnme,
ucon_usecol:kper:027_name:lw-1_k:11_j:203_k:99,3.220933e-08,1.0,obgnme,
ucon_usecol:kper:028_name:lw-1_k:11_j:203_k:99,5.304157e-08,1.0,obgnme,
ucon_usecol:kper:029_name:lw-1_k:11_j:203_k:99,8.760314e-08,1.0,obgnme,
ucon_usecol:kper:030_name:lw-1_k:11_j:203_k:99,1.4433839e-07,1.0,obgnme,
ucon_usecol:kper:031_name:lw-1_k:11_j:203_k:99,2.2991719e-07,1.0,obgnme,
ucon_usecol:kper:032_name:lw-1_k:11_j:203_k:99,3.6350156e-07,1.0,obgnme,
ucon_usecol:kper:033_name:lw-1_k:11_j:203_k:99,5.6654335e-07,1.0,obgnme,
ucon_usecol:kper:034_name:lw-1_k:11_j:203_k:99,8.735036e-07,1.0,obgnme,
ucon_usecol:kper:035_name:lw-1_k:11_j:203_k:99,1.332699e-06,1.0,obgnme,
ucon_usecol:kper:036_name:lw-1_k:11_j:203_k:99,1.9917243e-06,1.0,obgnme,
ucon_usecol:kper:037_name:lw-1_k:11_j:203_k:99,2.9421456e-06,1.0,obgnme,
ucon_usecol:kper:038_name:lw-1_k:11_j:203_k:99,4.269045e-06,1.0,obgnme,
ucon_usecol:kper:039_name:lw-1_k:11_j:203_k:99,6.109766e-06,1.0,obgnme,
ucon_usecol:kper:040_name:lw-1_k:11_j:203_k:99,8.593009e-06,1.0,obgnme,
ucon_usecol:kper:041_name:lw-1_k:11_j:203_k:99,1.1880063e-05,1.0,obgnme,
ucon_usecol:kper:042_name:lw-1_k:11_j:203_k:99,1.6172924e-05,1.0,obgnme,
ucon_usecol:kper:043_name:lw-1_k:11_j:203_k:99,2.1546628e-05,1.0,obgnme,
ucon_usecol:kper:044_name:lw-1_k:11_j:203_k:99,2.823515e-05,1.0,obgnme,
ucon_usecol:kper:045_name:lw-1_k:11_j:203_k:99,3.6372963e-05,1.0,obgnme,
ucon_usecol:kper:046_name:lw-1_k:11_j:203_k:99,4.608767e-05,1.0,obgnme,
ucon_usecol:kper:047_name:lw-1_k:11_j:203_k:99,5.7384852e-05,1.0,obgnme,
ucon_usecol:kper:048_name:lw-1_k:11_j:203_k:99,7.012021e-05,1.0,obgnme,
ucon_usecol:kper:049_name:lw-1_k:11_j:203_k:99,8.441418e-05,1.0,obgnme,
ucon_usecol:kper:050_name:lw-1_k:11_j:203_k:99,0.000100144054,1.0,obgnme,
ucon_usecol:kper:051_name:lw-1_k:11_j:203_k:99,0.000117130476,1.0,obgnme,
ucon_usecol:kper:052_name:lw-1_k:11_j:203_k:99,0.00013514527,1.0,obgnme,
ucon_usecol:kper:053_name:lw-1_k:11_j:203_k:99,0.00015385849,1.0,obgnme,
ucon_usecol:kper:054_name:lw-1_k:11_j:203_k:99,0.0001729227,1.0,obgnme,
ucon_usecol:kper:055_name:lw-1_k:11_j:203_k:99,0.00019192477,1.0,obgnme,
ucon_usecol:kper:056_name:lw-1_k:11_j:203_k:99,0.00021052339,1.0,obgnme,
ucon_usecol:kper:057_name:lw-1_k:11_j:203_k:99,0.00022835901,1.0,obgnme,
ucon_usecol:kper:058_name:lw-1_k:11_j:203_k:99,0.00024502,1.0,obgnme,
ucon_usecol:kper:059_name:lw-1_k:11_j:203_k:99,0.0002601197,1.0,obgnme,
ucon_usecol:kper:060_name:lw-1_k:11_j:203_k:99,0.00027338733,1.0,obgnme,
ucon_usecol:kper:061_name:lw-1_k:11_j:203_k:99,0.000284637,1.0,obgnme,
ucon_usecol:kper:062_name:lw-1_k:11_j:203_k:99,0.00029368786,1.0,obgnme,
ucon_usecol:kper:063_name:lw-1_k:11_j:203_k:99,0.00030052144,1.0,obgnme,
ucon_usecol:kper:064_name:lw-1_k:11_j:203_k:99,0.0003051611,1.0,obgnme,
ucon_usecol:kper:065_name:lw-1_k:11_j:203_k:99,0.00030745615,1.0,obgnme,
ucon_usecol:kper:066_name:lw-1_k:11_j:203_k:99,0.0003073332,1.0,obgnme,
ucon_usecol:kper:067_name:lw-1_k:11_j:203_k:99,0.0003048889,1.0,obgnme,
ucon_usecol:kper:068_name:lw-1_k:11_j:203_k:99,0.00030027016,1.0,obgnme,
ucon_usecol:kper:069_name:lw-1_k:11_j:203_k:99,0.00029356222,1.0,obgnme,
ucon_usecol:kper:070_name:lw-1_k:11_j:203_k:99,0.0002850053,1.0,obgnme,
ucon_usecol:kper:071_name:lw-1_k:11_j:203_k:99,0.0002747289,1.0,obgnme,
ucon_usecol:kper:072_name:lw-1_k:11_j:203_k:99,0.00026303565,1.0,obgnme,
ucon_usecol:kper:073_name:lw-1_k:11_j:203_k:99,0.00025002484,1.0,obgnme,
ucon_usecol:kper:074_name:lw-1_k:11_j:203_k:99,0.00023602051,1.0,obgnme,
ucon_usecol:kper:075_name:lw-1_k:11_j:203_k:99,0.00022124051,1.0,obgnme,
ucon_usecol:kper:076_name:lw-1_k:11_j:203_k:99,0.0002061931,1.0,obgnme,
ucon_usecol:kper:077_name:lw-1_k:11_j:203_k:99,0.00019122726,1.0,obgnme,
ucon_usecol:kper:078_name:lw-1_k:11_j:203_k:99,0.00017683569,1.0,obgnme,
ucon_usecol:kper:079_name:lw-1_k:11_j:203_k:99,0.00016278017,1.0,obgnme,
ucon_usecol:kper:080_name:lw-1_k:11_j:203_k:99,0.00014883715,1.0,obgnme,
ucon_usecol:kper:081_name:lw-1_k:11_j:203_k:99,0.00013491618,1.0,obgnme,
ucon_usecol:kper:082_name:lw-1_k:11_j:203_k:99,4.1545205e-05,1.0,obgnme,
ucon_usecol:kper:083_name:lw-1_k:11_j:203_k:99,1.05408735e-05,1.0,obgnme,
ucon_usecol:kper:084_name:lw-1_k:11_j:203_k:99,2.3676123e-06,1.0,obgnme,
ucon_usecol:kper:085_name:lw-1_k:11_j:203_k:99,4.7804855e-07,1.0,obgnme,
ucon_usecol:kper:086_name:lw-1_k:11_j:203_k:99,8.8414296e-08,1.0,obgnme,
ucon_usecol:kper:087_name:lw-1_k:11_j:203_k:99,1.5614791e-08,1.0,obgnme,
ucon_usecol:kper:088_name:lw-1_k:11_j:203_k:99,2.670976e-09,1.0,obgnme,
ucon_usecol:kper:089_name:lw-1_k:11_j:203_k:99,4.409123e-10,1.0,obgnme,
ucon_usecol:kper:090_name:lw-1_k:11_j:203_k:99,9.8832706e-11,1.0,obgnme,
ucon_usecol:kper:091_name:lw-1_k:11_j:203_k:99,3.4276984e-11,1.0,obgnme,
ucon_usecol:kper:000_name:ml-1_k:11_j:186_k:43,2.3718332e-09,1.0,obgnme,
ucon_usecol:kper:001_name:ml-1_k:11_j:186_k:43,1.8159618e-07,1.0,obgnme,
ucon_usecol:kper:002_name:ml-1_k:11_j:186_k:43,3.89038e-07,1.0,obgnme,
ucon_usecol:kper:003_name:ml-1_k:11_j:186_k:43,2.4882743e-06,1.0,obgnme,
ucon_usecol:kper:004_name:ml-1_k:11_j:186_k:43,9.068679e-06,1.0,obgnme,
ucon_usecol:kper:005_name:ml-1_k:11_j:186_k:43,2.2783808e-05,1.0,obgnme,
ucon_usecol:kper:006_name:ml-1_k:11_j:186_k:43,4.6647172e-05,1.0,obgnme,
ucon_usecol:kper:007_name:ml-1_k:11_j:186_k:43,8.813206e-05,1.0,obgnme,
ucon_usecol:kper:008_name:ml-1_k:11_j:186_k:43,0.00016942248,1.0,obgnme,
ucon_usecol:kper:009_name:ml-1_k:11_j:186_k:43,0.0003492408,1.0,obgnme,
ucon_usecol:kper:010_name:ml-1_k:11_j:186_k:43,0.0007621883,1.0,obgnme,
ucon_usecol:kper:011_name:ml-1_k:11_j:186_k:43,0.0016336255,1.0,obgnme,
ucon_usecol:kper:012_name:ml-1_k:11_j:186_k:43,0.0032052556,1.0,obgnme,
ucon_usecol:kper:013_name:ml-1_k:11_j:186_k:43,0.0057644765,1.0,obgnme,
ucon_usecol:kper:014_name:ml-1_k:11_j:186_k:43,0.0094123185,1.0,obgnme,
ucon_usecol:kper:015_name:ml-1_k:11_j:186_k:43,0.013716937,1.0,obgnme,
ucon_usecol:kper:016_name:ml-1_k:11_j:186_k:43,0.018464694,1.0,obgnme,
ucon_usecol:kper:017_name:ml-1_k:11_j:186_k:43,0.023385499,1.0,obgnme,
ucon_usecol:kper:018_name:ml-1_k:11_j:186_k:43,0.037331987,1.0,obgnme,
ucon_usecol:kper:019_name:ml-1_k:11_j:186_k:43,0.09150291,1.0,obgnme,
ucon_usecol:kper:020_name:ml-1_k:11_j:186_k:43,0.73739,1.0,obgnme,
ucon_usecol:kper:021_name:ml-1_k:11_j:186_k:43,4.054179,1.0,obgnme,
ucon_usecol:kper:022_name:ml-1_k:11_j:186_k:43,4.472119,1.0,obgnme,
ucon_usecol:kper:023_name:ml-1_k:11_j:186_k:43,4.8768463,1.0,obgnme,
ucon_usecol:kper:024_name:ml-1_k:11_j:186_k:43,5.265864,1.0,obgnme,
ucon_usecol:kper:025_name:ml-1_k:11_j:186_k:43,5.6349387,1.0,obgnme,
ucon_usecol:kper:026_name:ml-1_k:11_j:186_k:43,5.986403,1.0,obgnme,
ucon_usecol:kper:027_name:ml-1_k:11_j:186_k:43,6.3311143,1.0,obgnme,
ucon_usecol:kper:028_name:ml-1_k:11_j:186_k:43,6.684843,1.0,obgnme,
ucon_usecol:kper:029_name:ml-1_k:11_j:186_k:43,7.071131,1.0,obgnme,
ucon_usecol:kper:030_name:ml-1_k:11_j:186_k:43,7.528799,1.0,obgnme,
ucon_usecol:kper:031_name:ml-1_k:11_j:186_k:43,8.089027,1.0,obgnme,
ucon_usecol:kper:032_name:ml-1_k:11_j:186_k:43,8.822517,1.0,obgnme,
ucon_usecol:kper:033_name:ml-1_k:11_j:186_k:43,9.805523,1.0,obgnme,
ucon_usecol:kper:034_name:ml-1_k:11_j:186_k:43,11.150265,1.0,obgnme,
ucon_usecol:kper:035_name:ml-1_k:11_j:186_k:43,12.988903,1.0,obgnme,
ucon_usecol:kper:036_name:ml-1_k:11_j:186_k:43,15.421863,1.0,obgnme,
ucon_usecol:kper:037_name:ml-1_k:11_j:186_k:43,18.62039,1.0,obgnme,
ucon_usecol:kper:038_name:ml-1_k:11_j:186_k:43,22.668188,1.0,obgnme,
ucon_usecol:kper:039_name:ml-1_k:11_j:186_k:43,27.676472,1.0,obgnme,
ucon_usecol:kper:040_name:ml-1_k:11_j:186_k:43,33.6545,1.0,obgnme,
ucon_usecol:kper:041_name:ml-1_k:11_j:186_k:43,40.597263,1.0,obgnme,
ucon_usecol:kper:042_name:ml-1_k:11_j:186_k:43,48.45812,1.0,obgnme,
ucon_usecol:kper:043_name:ml-1_k:11_j:186_k:43,57.079937,1.0,obgnme,
ucon_usecol:kper:044_name:ml-1_k:11_j:186_k:43,66.36404,1.0,obgnme,
ucon_usecol:kper:045_name:ml-1_k:11_j:186_k:43,76.14976,1.0,obgnme,
ucon_usecol:kper:046_name:ml-1_k:11_j:186_k:43,86.25997,1.0,obgnme,
ucon_usecol:kper:047_name:ml-1_k:11_j:186_k:43,96.52787,1.0,obgnme,
ucon_usecol:kper:048_name:ml-1_k:11_j:186_k:43,106.79775,1.0,obgnme,
ucon_usecol:kper:049_name:ml-1_k:11_j:186_k:43,116.93612,1.0,obgnme,
ucon_usecol:kper:050_name:ml-1_k:11_j:186_k:43,126.84452,1.0,obgnme,
ucon_usecol:kper:051_name:ml-1_k:11_j:186_k:43,136.41139,1.0,obgnme,
ucon_usecol:kper:052_name:ml-1_k:11_j:186_k:43,145.53024,1.0,obgnme,
ucon_usecol:kper:053_name:ml-1_k:11_j:186_k:43,154.1301,1.0,obgnme,
ucon_usecol:kper:054_name:ml-1_k:11_j:186_k:43,162.12633,1.0,obgnme,
ucon_usecol:kper:055_name:ml-1_k:11_j:186_k:43,169.47662,1.0,obgnme,
ucon_usecol:kper:056_name:ml-1_k:11_j:186_k:43,176.20111,1.0,obgnme,
ucon_usecol:kper:057_name:ml-1_k:11_j:186_k:43,182.27678,1.0,obgnme,
ucon_usecol:kper:058_name:ml-1_k:11_j:186_k:43,187.64336,1.0,obgnme,
ucon_usecol:kper:059_name:ml-1_k:11_j:186_k:43,192.27959,1.0,obgnme,
ucon_usecol:kper:060_name:ml-1_k:11_j:186_k:43,196.2303,1.0,obgnme,
ucon_usecol:kper:061_name:ml-1_k:11_j:186_k:43,199.53267,1.0,obgnme,
ucon_usecol:kper:062_name:ml-1_k:11_j:186_k:43,202.21672,1.0,obgnme,
ucon_usecol:kper:063_name:ml-1_k:11_j:186_k:43,204.34286,1.0,obgnme,
ucon_usecol:kper:064_name:ml-1_k:11_j:186_k:43,205.97081,1.0,obgnme,
ucon_usecol:kper:065_name:ml-1_k:11_j:186_k:43,207.08264,1.0,obgnme,
ucon_usecol:kper:066_name:ml-1_k:11_j:186_k:43,207.68398,1.0,obgnme,
ucon_usecol:kper:067_name:ml-1_k:11_j:186_k:43,207.84425,1.0,obgnme,
ucon_usecol:kper:068_name:ml-1_k:11_j:186_k:43,207.61433,1.0,obgnme,
ucon_usecol:kper:069_name:ml-1_k:11_j:186_k:43,207.0122,1.0,obgnme,
ucon_usecol:kper:070_name:ml-1_k:11_j:186_k:43,206.09001,1.0,obgnme,
ucon_usecol:kper:071_name:ml-1_k:11_j:186_k:43,204.87651,1.0,obgnme,
ucon_usecol:kper:072_name:ml-1_k:11_j:186_k:43,203.45732,1.0,obgnme,
ucon_usecol:kper:073_name:ml-1_k:11_j:186_k:43,201.85316,1.0,obgnme,
ucon_usecol:kper:074_name:ml-1_k:11_j:186_k:43,200.09486,1.0,obgnme,
ucon_usecol:kper:075_name:ml-1_k:11_j:186_k:43,198.22101,1.0,obgnme,
ucon_usecol:kper:076_name:ml-1_k:11_j:186_k:43,196.2661,1.0,obgnme,
ucon_usecol:kper:077_name:ml-1_k:11_j:186_k:43,194.28038,1.0,obgnme,
ucon_usecol:kper:078_name:ml-1_k:11_j:186_k:43,192.29337,1.0,obgnme,
ucon_usecol:kper:079_name:ml-1_k:11_j:186_k:43,190.32245,1.0,obgnme,
ucon_usecol:kper:080_name:ml-1_k:11_j:186_k:43,188.39955,1.0,obgnme,
ucon_usecol:kper:081_name:ml-1_k:11_j:186_k:43,186.55132,1.0,obgnme,
ucon_usecol:kper:082_name:ml-1_k:11_j:186_k:43,178.45201,1.0,obgnme,
ucon_usecol:kper:083_name:ml-1_k:11_j:186_k:43,185.12271,1.0,obgnme,
ucon_usecol:kper:084_name:ml-1_k:11_j:186_k:43,196.6691,1.0,obgnme,
ucon_usecol:kper:085_name:ml-1_k:11_j:186_k:43,208.28983,1.0,obgnme,
ucon_usecol:kper:086_name:ml-1_k:11_j:186_k:43,215.81625,1.0,obgnme,
ucon_usecol:kper:087_name:ml-1_k:11_j:186_k:43,217.01654,1.0,obgnme,
ucon_usecol:kper:088_name:ml-1_k:11_j:186_k:43,214.24385,1.0,obgnme,
ucon_usecol:kper:089_name:ml-1_k:11_j:186_k:43,210.0467,1.0,obgnme,
ucon_usecol:kper:090_name:ml-1_k:11_j:186_k:43,206.05911,1.0,obgnme,
ucon_usecol:kper:091_name:ml-1_k:11_j:186_k:43,202.51018,1.0,obgnme,
ucon_usecol:kper:000_name:mw-100_k:8_j:203_k:99,8.623542000000001e-39,1.0,obgnme,
ucon_usecol:kper:001_name:mw-100_k:8_j:203_k:99,1.9260617e-34,1.0,obgnme,
ucon_usecol:kper:002_name:mw-100_k:8_j:203_k:99,3.502547e-32,1.0,obgnme,
ucon_usecol:kper:003_name:mw-100_k:8_j:203_k:99,8.9451095e-31,1.0,obgnme,
ucon_usecol:kper:004_name:mw-100_k:8_j:203_k:99,8.926252e-30,1.0,obgnme,
ucon_usecol:kper:005_name:mw-100_k:8_j:203_k:99,5.5143744e-29,1.0,obgnme,
ucon_usecol:kper:006_name:mw-100_k:8_j:203_k:99,2.6265077e-28,1.0,obgnme,
ucon_usecol:kper:007_name:mw-100_k:8_j:203_k:99,1.2041248e-27,1.0,obgnme,
ucon_usecol:kper:008_name:mw-100_k:8_j:203_k:99,6.1978925e-27,1.0,obgnme,
ucon_usecol:kper:009_name:mw-100_k:8_j:203_k:99,3.5039812e-26,1.0,obgnme,
ucon_usecol:kper:010_name:mw-100_k:8_j:203_k:99,1.9473631999999998e-25,1.0,obgnme,
ucon_usecol:kper:011_name:mw-100_k:8_j:203_k:99,9.70218e-25,1.0,obgnme,
ucon_usecol:kper:012_name:mw-100_k:8_j:203_k:99,4.235249e-24,1.0,obgnme,
ucon_usecol:kper:013_name:mw-100_k:8_j:203_k:99,1.6354325e-23,1.0,obgnme,
ucon_usecol:kper:014_name:mw-100_k:8_j:203_k:99,5.773453299999999e-23,1.0,obgnme,
ucon_usecol:kper:015_name:mw-100_k:8_j:203_k:99,1.8159189000000002e-22,1.0,obgnme,
ucon_usecol:kper:016_name:mw-100_k:8_j:203_k:99,5.2007254e-22,1.0,obgnme,
ucon_usecol:kper:017_name:mw-100_k:8_j:203_k:99,1.4073327e-21,1.0,obgnme,
ucon_usecol:kper:018_name:mw-100_k:8_j:203_k:99,5.50863e-18,1.0,obgnme,
ucon_usecol:kper:019_name:mw-100_k:8_j:203_k:99,1.6096962e-15,1.0,obgnme,
ucon_usecol:kper:020_name:mw-100_k:8_j:203_k:99,2.5068988e-13,1.0,obgnme,
ucon_usecol:kper:021_name:mw-100_k:8_j:203_k:99,1.810912e-11,1.0,obgnme,
ucon_usecol:kper:022_name:mw-100_k:8_j:203_k:99,2.6281942e-11,1.0,obgnme,
ucon_usecol:kper:023_name:mw-100_k:8_j:203_k:99,3.463944e-11,1.0,obgnme,
ucon_usecol:kper:024_name:mw-100_k:8_j:203_k:99,4.65558e-11,1.0,obgnme,
